1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
1987,92665MCCRD1739N,110008000000,MCCURDY CIRCUITS INC,1739 N CASE ST,ORANGE,ORANGE,CA,92865,,,34,-118,NAD83,NA,NA,,NO,334,Computers and Electronic Products,3672,NA,,,,,334412,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90501HRPRS2027H,110000000000,VIRCO MANUFACTURING CORP,2027 HARPERS WAY,TORRANCE,LOS ANGELES,CA,90501,,,34,-118,NAD83,VIRCO MANUFACTURING CORP,NA,,NO,337,Furniture,2599,,,,,,337127,,,,,,1.38701E+12,Toluene,NO,108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5500,10321,0,0,0,0,0,0,0,0,0,0,0,0,15821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15821,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,95361BTRCH554SO,110002000000,CONAGRA GROCERY PRODUCTS,554 S YOSEMITE AVE,OAKDALE,STANISLAUS,CA,95361,,,38,-121,NAD83,CONAGRA FOODS INC,7258908,CONAGRA BRANDS INC,NO,311,Food,INVA,,,,,,311421,,,,,,1.38701E+12,Sodium hydroxide (solution),NO,1310732,1310-73-2,82644,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94545PHTML2437R,110000000000,PHOTO MILLING INC,2437 RADLEY CT,HAYWARD,ALAMEDA,CA,945451162,,,38,-122,NAD83,NA,NA,,NO,332,Fabricated Metals,3479,NA,,,,,332812,,,,,,1.38701E+12,Copper,NO,7440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32100,0,0,0,32100,0,0,0,0,0,0,0,0,0,0,0,32101,6,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90638SSNKC14646,110000000000,AMADA MANUFACTURING AMERICA INC,14646 NORTHAM ST,LA MIRADA,LOS ANGELES,CA,90638,,,34,-118,NAD83,NA,NA,,NO,333,Machinery,3549,,,,,,333518,,,,,,1.38701E+12,"1,1,1-Trichloroethane",NO,71556,71-55-6,4796,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1700,8300,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,91016PNNWL1713S,110020000000,DECCO US POSTHARVEST INC,1713 S CALIFORNIA AVE,MONROVIA,LOS ANGELES,CA,91016,,,34,-118,NAD83,UNITED PHOSPHORUS INC,5653464,UNITED PHOSPHORUS INC,NO,325,Chemicals,2879,NA,,,,,325320,,,,,,1.38701E+12,2-Phenylphenol,NO,90437,90-43-7,13003,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,500,0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92390HXFTM41915,110000000000,INFINEON TECHNOLOGIES AMERICAS CORP,41915 BUSINESS PARK DR,TEMECULA,RIVERSIDE,CA,92590,,,33,-117,NAD83,INFINEON TECHNOLOGIES,41674912,,NO,334,Computers and Electronic Products,3674,,,,,,334413,,,,,,1.38701E+12,Nitric acid,NO,7697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,750,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90023BRGLC3150E,110000000000,BERG LACQUER CO,3150 E PICO BLVD,LOS ANGELES,LOS ANGELES,CA,900233632,,,34,-118,NAD83,BERG LACQUER CO,NA,BERG LACQUER CO,NO,562,Hazardous Waste,2851,,,,,,562211,,,,,,1.38701E+12,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,320,3200,0,0,0,0,0,0,0,0,0,0,0,0,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247032,0,0,0,0,247032,0,0,0,0,0,0,0,0,0,0,0,247032,3520,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92665RCHMN1885N,110070000000,DUCOMMUN AEROSTRUCTURES INC ORANGE FACILITY,1885 N BATAVIA ST,ORANGE,ORANGE,CA,92865,,,34,-118,NAD83,DUCOMMUN INC,6907042,DUCOMMUN INC,NO,332,Fabricated Metals,3728,3724,,,,,332912,,,,,,1.38701E+12,Vanadium (except when contained in an alloy),NO,7440622,7440-62-2,150193,NO,TRI,NO,Metals with qualifiers,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,714,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,731,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92805MCPND424SO,110001000000,MCP INDUSTRIAL FOODS,424 SOUTH ATCHISON ST,ANAHEIM,ORANGE,CA,92805,,,34,-118,NAD83,BORDEN INC,1338797,,NO,999,Other,2099,,,,,,111998,,,,,,1.38701E+12,Ammonia,NO,7664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90723CRRMT14900,110000000000,CERRO METAL PRODUCTS CO,14900 GARFIELD AVE,PARAMOUNT,LOS ANGELES,CA,90723,,,34,-118,NAD83,MARMON GROUP INC,151849957,,NO,331,Primary Metals,3351,,,,,,331421,,,,,,1.38701E+12,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,250,750,250,0,250,0,0,0,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,0,34250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34250,35000,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90023PCFCN3305E,110058000000,EVONIK CORP,3305 E 26TH ST,LOS ANGELES,LOS ANGELES,CA,90058,,,34,-118,NAD83,EVONIK CORP,3001070,EVONIK CORP,NO,325,Chemicals,2899,,,,,,325199,,,,,,1.38701E+12,Phenol,NO,108952,108-95-2,25510,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,570,55,0,0,0,0,0,0,0,0,0,0,0,0,625,0,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,220,625,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,95116MRSSM475EG,110002000000,EGGO CO,475 EGGO WAY,SAN JOSE,SANTA CLARA,CA,95116,,,37,-122,NAD83,KELLOGG CO,5356209,KELLOGG CO,NO,311,Food,INVA,,,,,,311412,,,,,,1.38701E+12,Ammonia,NO,7664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,91710GNRLC5568S,110000000000,GENLABS,5568 SCHAEFER AVE,CHINO,SAN BERNARDINO,CA,91710,,,34,-118,NAD83,GENLABS,98951091,GENLABS,NO,325,Chemicals,2842,,,,,,325612,,,,,,1.38701E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,93308BKRSF7THST,110064000000,BAKERSFIELD AG CO INC,7TH STANDARD RD & COFFEE RD EXTENSION,BAKERSFIELD,KERN,CA,93308,,,35,-119,NAD83,NA,NA,,NO,325,Chemicals,2873,,,,,,325311,,,,,,1.38701E+12,Ammonium nitrate (solution),NO,6484522,6484-52-2,143297,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,93308BKRSF7THST,110064000000,BAKERSFIELD AG CO INC,7TH STANDARD RD & COFFEE RD EXTENSION,BAKERSFIELD,KERN,CA,93308,,,35,-119,NAD83,NA,NA,,NO,325,Chemicals,2873,,,,,,325311,,,,,,1.38701E+12,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,95826PRCTR8201F,110017000000,PROCTER & GAMBLE MFG. CO.,8201 FRUITRIDGE RD,SACRAMENTO,SACRAMENTO,CA,95826,,,39,-121,NAD83,THE PROCTER & GAMBLE CO,1316827,THE PROCTER & GAMBLE CO,NO,325,Chemicals,2841,NA,,,,,325611,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,290,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,96094JHBXTEXTEN,110000000000,PACIFIC STATES TREATING,422 MILL ST,WEED,SISKIYOU,CA,96094,,,41,-122,NAD83,NA,,NA,NO,321,Wood Products,2491,,,,,,321114,,,,,,1.38701E+12,Copper,NO,7440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,91409GNRLM8000V,110001000000,NAO VAN NUYS PLANT CPC GROUP,8000 VAN NUYS BLVD,PANORAMA CITY,LOS ANGELES,CA,91402,,,34,-118,NAD83,GENERAL MOTORS CORP,5356613,,NO,336,Transportation Equipment,3711,NA,,,,,336111,,,,,,1.38701E+12,Phosphoric acid,NO,7664382,7664-38-2,152363,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94710DSTNC1608F,110001000000,COURTAULDS AEROSPACE,1608 4TH ST,BERKELEY,ALAMEDA,CA,94710,,,38,-122,NAD83,NA,NA,,NO,325,Chemicals,2821,2851,,,,,325211,,,,,,1.38701E+12,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,95348BCPRT3058B,110014000000,BAC-PRITCHARD INC,3058 BEACHWOOD DR,MERCED,MERCED,CA,95348,,,37,-121,NAD83,BALTIMORE AIRCOIL CO INC,49935304,,NO,321,Wood Products,2499,,,,,,321213,,,,,,1.38701E+12,Copper,NO,7440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92658HGHSR500SU,110001000000,RAYTHEON NEWPORT BEACH,500 SUPERIOR AVE,NEWPORT BEACH,ORANGE,CA,926588903,,,34,-118,NAD83,RAYTHEON,1339159,,NO,334,Computers and Electronic Products,3679,NA,,,,,334413,,,,,,1.38701E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7664939,7664-93-9,152405,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5,2875,0,0,0,0,0,0,0,0,0,0,0,0,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90670GLDNW13539,110010000000,GOLDEN WEST REFINING CO,13539 E FOSTER RD,SANTA FE SPRINGS,LOS ANGELES,CA,90670,,,34,-118,NAD83,NA,NA,,NO,324,Petroleum,2911,,,,,,324110,,,,,,1.38701E+12,Ammonia,NO,7664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,0,256,0,0,0,0,0,0,0,0,0,0,0,506,0,93800,93800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93800,0,93800,506,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,93420NCLCH2565W,110069000000,CONOCOPHILLIPS SANTA MARIA FACILITY CARBON PLANT,2565 WILLOW RD,ARROYO GRANDE,SAN LUIS OBISPO,CA,93420,,,35,-121,NAD83,CONOCOPHILLIPS CO,118819478,,NO,324,Petroleum,2999,NA,,,,,324110,,,,,,1.38701E+12,Ethylene,NO,74851,74-85-1,5090,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,750,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94536MCHMP37899,110001000000,HENKEL CORP PARKER+AMCHEM,37899 NILES BLVD,FREMONT,ALAMEDA,CA,945362945,,,38,-122,NAD83,HENKEL OF AMERICA INC,51441731,,NO,325,Chemicals,2819,,,,,,325998,,,,,,1.38701E+12,Phosphoric acid,NO,7664382,7664-38-2,152363,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92649WSRLC5555M,110002000000,WEISER LOCK CO,5555 MCFADDEN AVE,HUNTINGTON BEACH,ORANGE,CA,92649,,,34,-118,NAD83,MASCO CORP,5320924,,NO,332,Fabricated Metals,3429,,,,,,332510,,,,,,1.38701E+12,Cyanide compounds,NO,N106,N106,649988,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,250,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,1750,1750,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92649WSRLC5555M,110002000000,WEISER LOCK CO,5555 MCFADDEN AVE,HUNTINGTON BEACH,ORANGE,CA,92649,,,34,-118,NAD83,MASCO CORP,5320924,,NO,332,Fabricated Metals,3429,,,,,,332510,,,,,,1.38701E+12,Nitric acid,NO,7697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,90040SHLND6608E,110001000000,INEOS COMPOSITES US LLC,6608 E 26TH ST,COMMERCE,LOS ANGELES,CA,90040,,,34,-118,NAD83,INEOS ENTERPRISES US HOLDCO LLC,117765655,INEOS ENTERPRISES US HOLDCO LLC,NO,325,Chemicals,2821,3070,,,,,325211,,,,,,1.38701E+12,Maleic anhydride,NO,108316,108-31-6,25015,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,86,15,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860,0,0,0,0,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860,2961,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,91409GNRLM8000V,110001000000,NAO VAN NUYS PLANT CPC GROUP,8000 VAN NUYS BLVD,PANORAMA CITY,LOS ANGELES,CA,91402,,,34,-118,NAD83,GENERAL MOTORS CORP,5356613,,NO,336,Transportation Equipment,3711,NA,,,,,336111,,,,,,1.38701E+12,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,160,240000,0,0,0,0,0,0,0,0,0,0,0,0,240160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248000,0,0,0,0,248000,3000,251000,240160,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,91409GNRLM8000V,110001000000,NAO VAN NUYS PLANT CPC GROUP,8000 VAN NUYS BLVD,PANORAMA CITY,LOS ANGELES,CA,91402,,,34,-118,NAD83,GENERAL MOTORS CORP,5356613,,NO,336,Transportation Equipment,3711,NA,,,,,336111,,,,,,1.38701E+12,Sodium hydroxide (solution),NO,1310732,1310-73-2,82644,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,0,0,0,0,2900,0,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94565CNTNN1300L,110001000000,CONTINENTAL FOOD PKG PLANT # 469,1300 LOVERIDGE RD,PITTSBURG,CONTRA COSTA,CA,94565,,,38,-122,NAD83,CONTINENTAL CAN CO INC,78867728,,NO,332,Fabricated Metals,3411,NA,,,,,332431,,,,,,1.38701E+12,Methyl isobutyl ketone,NO,108101,108-10-1,24851,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,18310,4141,0,0,0,0,0,0,0,0,0,0,0,0,22451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,0,3021,0,4214,0,4214,22451,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,91745PPLDS15251,110001000000,TECSTAR INC,15251 E DON JULIAN RD,LA PUENTE,LOS ANGELES,CA,91745,,,34,-118,NAD83,NA,NA,,NO,334,Computers and Electronic Products,3674,NA,,,,,334413,,,,,,1.38701E+12,Trichloroethylene,NO,79016,79-01-6,7526,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,91745PPLDS15251,110001000000,TECSTAR INC,15251 E DON JULIAN RD,LA PUENTE,LOS ANGELES,CA,91745,,,34,-118,NAD83,NA,NA,,NO,334,Computers and Electronic Products,3674,NA,,,,,334413,,,,,,1.38701E+12,Hydrogen fluoride,NO,7664393,7664-39-3,152371,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,92236RMTCD85901,110000000000,ARMTEC DEFENSE  TECHNOLOGIES,85-901 AVE 53,COACHELLA,RIVERSIDE,CA,92236,,,34,-116,NAD83,TRANSDIGM INC,808784326,TRANSDIGM INC,NO,332,Fabricated Metals,3482,,,,,,332992,,,,,,1.38701E+12,Dichloromethane,NO,75092,75-09-2,5306,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,4300,12000,0,0,0,0,0,0,0,0,0,0,0,0,16300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16300,0,0,0,0,0,0,0,0,0,0,0,0,,,
1987,94538SGTMG47050,110001000000,SEAGATE TECHNOLOGY LLC,47010 KATO RD,FREMONT,ALAMEDA,CA,94538,,,37,-122,NAD83,SEAGATE TECHNOLOGY INC,66465558,,NO,334,Computers and Electronic Products,3679,,,,,,334613,,,,,,1.38701E+12,Phosphoric acid,NO,7664382,7664-38-2,152363,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19244,19244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,21264,0,21264,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
